post_id,user_id,time_id,brand_id,language_id,sentiment_id,sentiment_score,likes_count,shares_count,comments_count,impressions,engagement_rate,buzz_change_rate,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth
mpa9fv0d4d65,user_e6tqf43a,10003,1102,8,8,0.6402,2495,472,213,38723,0.08212,-52.6,0.6402,0.3409,-0.2355,0.2236
r099380xzgg0,user_fobabvjl,10004,2320,7,10,0.0532,4266,126,885,70801,0.07453,-96.4,0.0532,0.0848,-0.1023,-0.1939
jqppakrpyvgd,user_du4oz64s,10005,1160,6,1,0.3221,3604,39,630,68179,0.06267,37.9,0.3221,0.0364,0.597,-0.3563
aamdwe5tbq9s,user_xmg92r2o,10006,2956,7,9,0.7651,81,261,586,32834,0.02826,-42.6,0.7651,0.2132,-0.2088,-0.4241
qt3j2ec52m68,user_bjy4oqfp,10007,1915,3,8,0.4393,2661,716,737,18785,0.219,-86.6,0.4393,0.9939,-0.7671,0.1979
6vvezzkumhzn,user_0ujf83h3,10008,1823,6,3,-0.7428,3104,957,566,18760,0.24664,-76.2,-0.7428,0.4389,0.0778,-0.2662
mq71p99lcmf5,user_kf84zwv2,10009,935,6,11,0.1293,2372,1217,377,71448,0.0555,-97.9,0.1293,0.3528,-0.8574,-0.4965
gbfwqmzeunez,user_agnsd98q,10010,2984,10,3,-0.3476,2930,1906,851,65622,0.08666,-27.1,-0.3476,0.4584,-0.0579,-0.462
giwq7ai4qght,user_39sam1zl,10011,505,9,9,0.932,981,206,762,68404,0.02849,-93.9,0.932,0.5653,-0.7028,0.4944
1v2be8x0h68f,user_mjwgopwj,10012,2765,3,12,-0.4783,3597,1345,107,94947,0.05317,-75.6,-0.4783,0.3023,-0.9182,0.1126
u5xu1yjvgibd,user_vkcad3xo,10013,4171,5,11,-0.0478,1240,354,737,51522,0.04524,33.7,-0.0478,0.4105,-0.5229,-0.348
phgtisti9dhv,user_7jq7iezf,10014,875,6,6,-0.2135,2625,589,643,58605,0.06581,97.5,-0.2135,0.47,-0.7979,-0.2679
f4or10i0pjap,user_nbdyt1wz,10015,245,5,4,-0.775,4837,1318,426,78300,0.08404,-54.6,-0.775,0.0131,-0.9926,-0.2932
pnzprala260l,user_btqjk7n2,10016,4172,8,2,-0.9308,2953,83,940,45847,0.08672,23.2,-0.9308,0.4098,0.457,0.4048
2crzf0g83v8u,user_2a9bu71t,10017,2595,8,5,0.6222,1207,1185,247,50758,0.05199,39.8,0.6222,0.3451,0.3444,0.4847
xdzten7vrrq0,user_e1o7qnpe,10018,1430,4,6,-0.7318,4010,1242,729,49050,0.12193,38.3,-0.7318,0.005,0.1249,0.1203
l94kjj8ow565,user_a1mtmh89,10019,1017,3,6,-0.9952,2474,474,713,92211,0.0397,84.3,-0.9952,0.0309,-0.1828,0.1266
d35ewclm1uny,user_lizrmg0u,10020,1084,8,12,-0.9383,2623,1176,610,34835,0.12656,-88.9,-0.9383,0.2636,0.6269,0.1208
2l9dsbnet8ix,user_9pd4qma6,10021,2427,2,12,-0.2168,4950,19,378,88800,0.06021,50.0,-0.2168,0.0094,-0.7216,0.4016
4igsv28hkevr,user_odcmu017,10022,1327,8,5,0.7756,3861,258,24,7766,0.53347,-52.2,0.7756,0.3221,0.6413,0.3375
6a59cjuje1in,user_drn982ar,10023,1067,6,5,0.9296,175,1868,234,94913,0.02399,78.2,0.9296,0.228,-0.3145,0.1829
br3gu73lot8j,user_677n4dxp,10024,1064,5,15,-0.1777,4923,1875,361,76414,0.09368,92.5,-0.1777,0.4209,-0.9404,0.1749
dp0sd6zede8x,user_xskaj3bs,10025,1156,7,15,0.1036,1593,242,295,92398,0.02305,-53.4,0.1036,0.7367,0.822,-0.1558
2iqggyl8sopr,user_ddmujw76,10026,2653,8,3,-0.5619,1292,762,750,78367,0.03578,-95.9,-0.5619,0.8478,0.3116,-0.3537
85y9ilytibsw,user_mbpinq9h,10027,3146,4,7,0.5351,2098,1716,459,9534,0.44818,96.3,0.5351,0.2854,-0.2732,-0.369
va0llblvgbvf,user_ritwyval,10028,319,9,4,-0.6228,2809,1955,632,79000,0.0683,-8.9,-0.6228,0.2896,0.8605,0.4166
0s3t2g5rmfxg,user_cjf5tdlz,10029,819,8,10,0.1217,3451,458,626,48848,0.09283,-46.2,0.1217,0.5906,-0.4439,-0.1977
0gfjneou1oib,user_mpu4oig7,10030,4173,5,12,-0.8835,1217,1042,665,90043,0.03247,-33.2,-0.8835,0.4988,-0.5099,-0.415
obz5k7qxyvpr,user_7yai3ynt,10031,3788,1,4,-0.217,3251,1528,868,5022,1.12445,-98.4,-0.217,0.8747,0.4624,-0.4366
dchhicsidc6z,user_v2rvgk8j,10032,4174,9,12,-0.4069,3637,1979,713,96829,0.06536,36.3,-0.4069,0.5004,0.037,0.2082
dmy69t8rzcuy,user_okcgabh5,10033,556,9,8,0.612,2075,1323,209,72556,0.04971,34.6,0.612,0.5547,-0.4238,0.2788
gzuxxftxrwuw,user_o5nfoay3,10034,476,3,6,-0.4666,3732,258,225,92676,0.04548,-88.9,-0.4666,0.4264,0.0179,0.0952
7123me6bi9sh,user_bqemwj0m,10035,847,8,7,0.2678,3936,1524,72,14720,0.37581,13.0,0.2678,0.6414,0.733,0.2447
jvbrfnulf7qw,user_swf9alie,10036,2737,6,6,-0.8409,4393,1432,472,26204,0.2403,-67.0,-0.8409,0.2073,0.4127,-0.2966
3ca21f1djpmc,user_886o9te9,10037,4175,10,5,0.9239,2692,1007,110,82969,0.0459,-33.3,0.9239,0.348,0.684,0.3312
qeggyan935ru,user_maie4mnu,10038,2206,2,3,-0.2963,2870,1608,405,55823,0.08747,18.4,-0.2963,0.3386,-0.3962,0.0637
dfee9ngczvhx,user_gwp9swcy,10039,4176,10,7,0.47,452,1583,905,4640,0.63362,74.9,0.47,0.8149,0.4633,0.2743
rofla6yrils1,user_wy0cmfds,10040,3279,8,15,0.1856,2396,1153,532,94592,0.04314,64.2,0.1856,0.2706,-0.6544,0.3475
pdy7yullejdv,user_tou0405a,10041,1674,10,3,-0.3615,39,707,947,99647,0.01698,-65.1,-0.3615,0.8628,0.6237,0.1933
xfrtcu808a47,user_icpx666o,10042,1563,6,2,-0.3486,4783,582,577,89082,0.0667,-92.5,-0.3486,0.1734,0.65,-0.1873
zd4vy79g7upq,user_x1ptpqkq,10043,3921,8,4,-0.3199,2506,251,287,14686,0.20727,58.1,-0.3199,0.7262,-0.7658,0.376
um5whgw9c4m6,user_dlgggsqn,10044,4177,3,4,-0.8259,226,1629,76,88519,0.02181,77.1,-0.8259,0.0887,-0.8046,-0.2598
za6trlk12gpy,user_aedwfomw,10045,3133,9,2,-0.8279,1999,1256,991,6570,0.64627,-84.8,-0.8279,0.899,-0.6694,-0.4824
z70f2dj40hry,user_jc0dt4y0,10046,2823,6,8,0.3825,3608,934,71,77208,0.05974,-40.6,0.3825,0.2765,0.4913,-0.4321
u8lrenhqr0wt,user_gy57qtqy,10047,4178,8,4,-0.7617,2250,944,105,29105,0.11334,36.2,-0.7617,0.6297,0.8346,-0.3847
16kqif8lehd2,user_ehx14ufl,10048,815,2,8,0.5644,772,1449,739,74888,0.03952,-15.0,0.5644,0.2577,-0.5349,-0.3143
qt7byku055j9,user_gbh4undq,10049,1214,4,15,-0.1212,1782,1245,239,16349,0.19976,-67.3,-0.1212,0.3238,-0.2158,-0.3644
doei4jjymwyx,user_41109bgt,10050,3183,7,3,-0.6317,3330,53,421,99568,0.0382,98.5,-0.6317,0.5471,0.8124,0.4678
tzsnv6b8g0xa,user_nxu1ccv0,10051,1825,2,5,0.717,3749,1833,2,52879,0.10559,63.4,0.717,0.7278,-0.6187,0.4906
8fs9y5pwya9s,user_kr0ydzhh,10052,3664,8,5,0.3942,4959,845,150,22013,0.27047,-62.3,0.3942,0.8107,-0.2911,-0.2067
2l4ojplzk5zf,user_dr57f27e,10053,3783,3,11,-0.0058,4115,1370,250,74564,0.07691,-11.7,-0.0058,0.7354,-0.2308,0.0293
zf1w3c9xs1gd,user_xzsro42g,10054,2692,10,10,-0.1866,2059,346,433,79183,0.03584,-48.3,-0.1866,0.3552,0.2651,-0.2847
xhthliijd49m,user_n60azzwm,10055,4179,3,7,0.8537,3819,267,964,59855,0.08437,-65.8,0.8537,0.2939,-0.1259,-0.1659
u5zv679i76fw,user_2oko2xx6,10056,1242,9,13,0.018,337,792,340,55985,0.02623,44.8,0.018,0.8854,0.0654,-0.1277
kop0f26af9vb,user_2qtt9wr5,10057,2796,8,10,-0.1657,2685,1938,613,52607,0.09953,-73.0,-0.1657,0.2762,0.657,-0.081
sgfse6bx5qf6,user_gqqknve7,10058,1510,9,4,-0.8948,4007,995,650,23655,0.23893,10.2,-0.8948,0.8361,-0.1806,0.46
gsacrh9sg7t7,user_94mzsiik,10059,870,3,5,0.6938,1806,379,167,47178,0.04985,49.1,0.6938,0.997,-0.9898,-0.3006
oz4wacx799hz,user_jo46dsgv,10060,3006,6,5,0.9953,3760,762,568,35120,0.14493,68.7,0.9953,0.0089,-0.8356,-0.1651
7r96jt44x56x,user_lf4foaxd,10061,1408,10,1,0.5666,1765,1383,752,37912,0.10286,64.8,0.5666,0.7696,-0.8845,-0.0334
i2vyu98ni2to,user_t2e8zk5w,10062,2108,9,7,0.8664,2926,1186,99,60724,0.06934,-30.4,0.8664,0.0503,0.8777,-0.4421
nl9yjqcbkw5l,user_zs1ld47z,10063,774,5,14,-0.1593,2540,70,34,47801,0.05531,-69.7,-0.1593,0.4608,-0.6619,0.4771
uyjlcgcfu0yo,user_ib16y3ck,10064,1025,3,2,-0.6303,2606,515,63,74605,0.04267,55.0,-0.6303,0.1954,-0.2404,0.4876
if2toht2dpon,user_e2b2zbdz,10065,3085,8,9,0.4989,1438,938,463,34057,0.08336,20.9,0.4989,0.3423,0.3099,-0.2493
x60fbri224h0,user_c4zb5iqm,10066,1537,2,5,0.3688,3333,766,325,37674,0.11742,57.9,0.3688,0.4486,0.8776,-0.1998
acb4p2wlg44l,user_x24wilk1,10067,464,2,7,0.2437,3146,742,863,54599,0.08701,97.8,0.2437,0.6329,0.4076,-0.4862
d6yw8suammlj,user_szcb9sqj,10068,3058,5,3,-0.8586,1380,1309,219,42637,0.0682,-26.6,-0.8586,0.1641,-0.3166,-0.1966
wvxn3ea7fbib,user_dtzd6abh,10069,3827,8,6,-0.8723,2504,653,697,34766,0.11085,0.7,-0.8723,0.2359,0.3949,0.0193
ixvxdd8pekmj,user_vwiysddq,10070,2856,9,3,-0.7251,3705,558,466,68428,0.0691,-24.6,-0.7251,0.868,-0.5272,0.4127
xtiwk6438uv7,user_q3m3v5ll,10071,2805,8,8,0.4674,2321,1915,874,3642,1.40307,-51.0,0.4674,0.8905,0.032,0.399
8o7gzictxmhv,user_msnesog4,10072,3969,4,7,0.9659,1815,1691,489,15779,0.25318,-57.4,0.9659,0.7527,0.547,0.0911
19nfq93x7tbi,user_ia5zdypr,10073,3399,1,10,-0.1926,4602,732,712,24632,0.24545,-34.0,-0.1926,0.9,0.6078,0.245
yfxomzreq4a7,user_nu0om6w4,10074,1003,6,8,0.5366,2604,1246,507,64817,0.06722,-62.0,0.5366,0.6913,-0.2851,0.0644
35zocxay9j0i,user_dp4d9zlp,10075,4180,3,9,0.6764,2585,215,552,40632,0.08249,-45.2,0.6764,0.2966,0.0254,0.1302
0kfurik7c1cx,user_vbjtj8j0,10076,3338,1,9,0.3549,3645,1286,336,13514,0.38974,71.6,0.3549,0.861,-0.7218,-0.078
vyoxi5dk8gz1,user_2c3ecfvj,10077,1485,2,12,-0.694,2987,1430,724,71496,0.0719,-16.2,-0.694,0.6898,-0.523,-0.3326
katctn607ym6,user_nlaucskp,10078,3938,5,12,-0.5317,4255,1588,799,48142,0.13796,-14.1,-0.5317,0.2845,-0.5723,-0.0654
zit8vxbmux7c,user_io0r2qdo,10079,3230,10,10,-0.016,2098,553,129,10526,0.2641,-34.7,-0.016,0.5863,-0.5382,0.3714
1m6wzdgwwbig,user_4xy7zud4,10080,3159,7,4,-0.4497,3429,978,737,51052,0.10076,-84.8,-0.4497,0.0168,0.3411,0.0354
c5ewsa4hjupw,user_a3pgcgw9,10081,3449,2,5,0.2417,2816,339,915,50752,0.08019,58.9,0.2417,0.6988,0.867,0.0012
apz92jpy9ml9,user_rm3pj4fv,10082,4181,6,1,0.4847,3371,1595,772,78120,0.07345,52.0,0.4847,0.9462,0.608,-0.2833
1h412bh7nwer,user_siflmy4d,10083,2260,5,5,0.5196,1191,1392,516,58305,0.05315,55.7,0.5196,0.7711,-0.578,-0.4124
794t0a1sbois,user_rjai91a2,10084,828,9,2,-0.2308,2765,564,725,28711,0.1412,15.8,-0.2308,0.0633,0.4833,0.1516
45490kf7tzd3,user_0nqgcozk,10085,795,6,8,0.339,2392,1844,738,34461,0.14433,-40.8,0.339,0.4677,-0.333,0.336
n6bpur2nx8fq,user_vlsb91yi,10086,1428,9,2,-0.3703,4561,504,352,20992,0.25805,82.5,-0.3703,0.5605,0.102,-0.3793
4pbydr4xzr0w,user_79xbsmv3,10087,2631,4,7,0.2253,3611,77,911,88080,0.05221,75.2,0.2253,0.5713,0.8553,-0.2605
elxi744sq0ll,user_gbiel5de,10088,3932,7,3,-0.427,572,1831,328,35051,0.07791,67.4,-0.427,0.0899,-0.9493,0.4468
cxtwi3qmtk1i,user_1jwyth4u,10089,4182,4,1,0.8557,1980,295,608,58801,0.04902,-64.2,0.8557,0.0287,-0.5364,-0.1492
7yx6h9qwc5jr,user_52rger1t,10090,4183,10,9,0.4193,1874,1599,235,65425,0.05667,-28.6,0.4193,0.2068,-0.7519,-0.3387
tq2motag8nwz,user_4h468qeh,10091,4184,2,1,0.6479,999,982,194,84802,0.02564,-98.5,0.6479,0.8794,-0.7395,0.3891
qmitc19t9l3c,user_bq6vho1x,10092,1121,4,5,0.9436,2659,1781,247,30589,0.15322,-66.8,0.9436,0.5044,-0.0285,-0.2929
ki6i0o5gtq9g,user_wqm0sgyf,10093,3950,1,3,-0.225,4671,1532,943,25651,0.27858,-61.5,-0.225,0.9424,-0.7739,0.2605
yt1xccebj2w5,user_cyip1pki,10094,2422,10,13,0.0752,2799,399,787,66219,0.06017,-78.5,0.0752,0.3781,0.0976,-0.4736
md4znrr9sjug,user_5i123rbw,10095,1045,3,2,-0.2915,4320,1387,954,54889,0.12135,91.0,-0.2915,0.666,-0.9118,-0.4333
z8ywyyqki305,user_uox8o3qh,10096,2849,2,4,-0.304,4842,111,340,43148,0.12267,97.6,-0.304,0.7963,0.967,0.0184
jv30la85ytwb,user_n14dk5o9,10097,4185,1,1,0.2233,4664,529,111,10145,0.52281,59.6,0.2233,0.4776,-0.5104,0.4946
cgzksssxavfg,user_08wrfw7e,10098,814,2,4,-0.4813,1623,479,877,41149,0.07239,10.1,-0.4813,0.2208,0.5152,0.4016
afc69584yal4,user_e2a5yxmz,10099,3791,4,3,-0.6968,3333,467,639,73876,0.06008,65.8,-0.6968,0.9643,-0.1735,0.3027
wytjf8bhjz38,user_xkt80br3,10100,3651,2,7,0.891,1599,807,494,55048,0.05268,-70.7,0.891,0.7576,0.7834,0.2627
lgbf45a5zv9j,user_d28ppz1x,10101,932,7,14,-0.156,92,1726,641,96346,0.02552,-94.1,-0.156,0.272,-0.4047,-0.3877
js0mehpeegl0,user_m7g8yirk,10102,1181,6,14,-0.1223,270,160,110,52172,0.01035,50.6,-0.1223,0.7637,0.6176,-0.1757
juw9xfa082zq,user_pte6q8si,10103,2079,9,9,0.2266,4111,1761,44,25460,0.23236,-76.8,0.2266,0.93,0.9945,-0.3431
alotjeclk21w,user_hq6s1soh,10104,1624,7,3,-0.3627,297,453,172,63887,0.01443,59.8,-0.3627,0.8284,0.3612,0.0626
yn18mwc8oeva,user_vmbstkk7,10105,3546,4,4,-0.22,499,1440,805,2252,1.21847,-47.8,-0.22,0.7953,0.1148,-0.0289
d3wvbs91cp7j,user_hqnpqy1b,10106,1961,6,11,0.0109,2406,1534,718,60345,0.07718,69.1,0.0109,0.5327,-0.751,-0.1179
mp11jwv32fek,user_4mjtzgft,10107,603,5,7,0.5281,902,98,702,36057,0.0472,-58.5,0.5281,0.4277,0.9328,0.3498
4p52kebjl5rg,user_gqx1q0gp,10108,3908,10,8,0.8146,4963,1127,369,30258,0.21346,-28.0,0.8146,0.8142,-0.8797,-0.4011
g32yto8u945l,user_smcsedfp,10109,3519,5,8,0.3637,629,1900,939,66950,0.05179,-4.7,0.3637,0.4811,-0.1211,0.1412
y6qov9qhpaim,user_fnr40pxp,10110,4186,6,9,0.5904,4601,798,200,93577,0.05983,34.1,0.5904,0.8139,-0.8359,0.0537
fva1k8xd1qdi,user_htbcl77s,10111,1878,3,3,-0.6117,293,133,272,77289,0.00903,-67.5,-0.6117,0.5771,-0.2707,0.1306
dciaenv1nm57,user_zddo5wzp,10112,4187,8,9,0.334,350,1851,299,65482,0.03817,35.6,0.334,0.352,0.975,-0.2677
7n6xitn97gsd,user_dkvydb88,10113,2096,7,1,0.366,262,1162,715,51695,0.04137,42.1,0.366,0.6763,-0.4267,0.1218
02bab0tdvki7,user_yn18x47n,10114,3997,4,5,0.9367,1040,240,523,88291,0.02042,-96.3,0.9367,0.9685,0.4889,-0.3868
0n6uj950rnk5,user_cgba70jv,10115,2309,8,8,0.733,2449,306,926,59031,0.06235,20.6,0.733,0.0617,0.3799,0.1518
y371fm0zu30s,user_akhce770,10116,276,7,1,0.7157,1587,575,299,44863,0.05485,59.3,0.7157,0.1961,0.8735,-0.4804
ovoq9003n8re,user_frdud4v4,10117,4188,2,1,0.9117,1403,1612,106,46918,0.06652,63.3,0.9117,0.9435,-0.7776,-0.4834
7jzoru67je94,user_y6muuw6l,10118,2696,9,1,0.3445,2872,678,753,96869,0.04442,-21.3,0.3445,0.954,0.1274,-0.2289
zhk97q1jzbw8,user_4n7gtqk0,10119,2588,1,7,0.9329,1445,1837,434,5791,0.64168,-84.2,0.9329,0.2521,0.6803,-0.154
lcaa1se2q3l5,user_ovycnzes,10120,2962,3,3,-0.8037,509,1004,668,1119,1.94906,-91.1,-0.8037,0.2469,-0.026,-0.097
eie89j2iq4no,user_zsvnvb03,10121,1178,4,8,0.7493,986,892,605,99864,0.02486,-32.2,0.7493,0.6961,0.4037,-0.0778
401fkrahydrj,user_kl9d2k6o,10122,2276,3,7,0.6645,4501,1791,973,10883,0.66755,3.3,0.6645,0.0806,0.9009,-0.356
6tbe8fqqehky,user_aitw62az,10123,3335,6,1,0.8849,3338,564,391,26052,0.16478,-84.6,0.8849,0.0592,-0.9524,-0.3326
h6tkkc6f7ffv,user_kyi8nv5a,10124,600,2,6,-0.3087,446,826,452,13907,0.12396,81.8,-0.3087,0.0085,0.2992,0.0304
b3j8bxgi3arq,user_cejq7r70,10125,2170,2,2,-0.8858,4857,1608,287,83909,0.08046,-36.5,-0.8858,0.4337,-0.0935,-0.0368
2ouysca2gkhh,user_k50p8lf4,10126,4004,6,3,-0.8938,4757,1464,465,2716,2.4617,-31.5,-0.8938,0.2937,-0.2185,-0.0966
hw64slgq81d3,user_9sy5ux3t,10127,2429,8,7,0.871,1151,1672,886,37197,0.09971,29.9,0.871,0.9665,0.2459,0.3966
lxv5ohoijlud,user_yz6mibaj,10128,1178,9,2,-0.8946,4880,703,916,92564,0.07021,-56.5,-0.8946,0.9893,-0.0449,0.4124
2rsmgc4k7w21,user_8f66q6sn,10129,3558,2,5,0.765,259,1225,548,48726,0.0417,48.6,0.765,0.3628,-0.8904,-0.1122
z76rf3azcimi,user_t72zpp40,10130,4103,1,2,-0.2543,1764,834,22,76679,0.03416,-64.0,-0.2543,0.171,0.7167,0.0564
wldartz78o9y,user_y27n429b,10131,1454,3,5,0.633,344,270,465,93827,0.01149,63.8,0.633,0.1962,-0.094,0.081
w9arlh6qx04b,user_vs2k1b3d,10132,1479,6,12,-0.2757,454,899,538,69794,0.02709,76.9,-0.2757,0.4448,-0.488,0.1301
bdrz55d873bk,user_wh7oizq0,10133,3426,2,8,0.6843,572,821,800,25373,0.08643,15.3,0.6843,0.4366,-0.33,0.0583
ibplejyg89sh,user_fy2c6qch,10134,131,1,14,0.121,3833,1582,331,41481,0.13852,78.5,0.121,0.7651,-0.1742,0.342
bhaky1bsbl5g,user_f61qvqmr,10135,4099,4,7,0.9765,2726,350,134,92161,0.03483,14.5,0.9765,0.7457,0.0496,-0.2302
h9lyi2k62hjp,user_msi13ir5,10136,2244,4,4,-0.3677,3747,286,523,7411,0.61476,42.9,-0.3677,0.7398,-0.5569,-0.219
g7wn9lf4zzws,user_8lpcd1pq,10137,1828,5,10,-0.1201,4616,519,146,86230,0.06124,-62.2,-0.1201,0.7166,-0.7994,-0.3558
yyj1tkok8zp0,user_rdmdh1nr,10138,1097,1,2,-0.4322,4580,1340,483,78918,0.08113,81.9,-0.4322,0.7792,0.0213,-0.1541
h31i1jwr98gr,user_q6c1cez7,10139,1552,1,7,0.7242,3751,1421,659,38755,0.15045,-85.4,0.7242,0.8753,0.4128,0.4286
t6wm24qp3hs7,user_34px1p4i,10140,2856,9,3,-0.6618,4748,1634,466,77328,0.08855,-23.5,-0.6618,0.6679,0.7549,-0.2983
b1xvswpkc1fy,user_zjpba9my,10141,2895,6,14,0.1897,1620,1041,338,44125,0.06796,-50.7,0.1897,0.337,0.402,0.4692
z46vees5xurk,user_913mk8mo,10142,1905,4,15,0.126,4432,1971,126,61678,0.10585,46.9,0.126,0.2214,0.7376,-0.0351
y0wchrx7h0ah,user_1ppy0j9o,10143,147,8,8,0.5965,131,1160,845,63346,0.03371,29.0,0.5965,0.2755,-0.1306,0.4228
2pjodh2tcbko,user_whbqgm9a,10144,3642,9,9,0.5094,4335,1534,898,42579,0.15892,99.6,0.5094,0.7478,0.5828,-0.3963
tnk82mgwtxoc,user_bbrcp80v,10145,2633,8,1,0.2618,2652,1786,40,51291,0.0873,31.1,0.2618,0.6672,0.1946,-0.4832
iv13zm42hock,user_htwdgms0,10146,308,7,6,-0.4929,1911,968,278,52275,0.06039,71.4,-0.4929,0.3977,-0.2827,-0.347
zaezdufvvlcu,user_zbza985k,10147,2266,8,15,0.0012,2036,1799,330,32763,0.12712,5.8,0.0012,0.3339,-0.3559,0.4964
nvc2of8fb8o1,user_4zt00llv,10148,3238,5,1,0.5216,1429,1487,321,68881,0.04699,-45.9,0.5216,0.5418,0.2144,0.0694
kwys7tyuqmlk,user_6gzaz4ar,10149,2001,8,2,-0.7107,2622,61,0,67465,0.03976,84.5,-0.7107,0.9799,0.2973,0.2076
52zv3q0v3t4z,user_yr5vb92r,10150,2743,2,14,-0.1881,3235,809,765,63310,0.07595,34.7,-0.1881,0.5751,-0.5779,-0.064
f6r0ds8afno0,user_uwheu707,10151,4189,5,1,0.8396,1168,1935,301,59814,0.0569,47.5,0.8396,0.8823,0.5929,-0.3676
v3xvk5z016sv,user_dfdlo4em,10152,4035,1,2,-0.2852,4253,1708,608,37955,0.17307,98.6,-0.2852,0.8602,-0.4293,0.2823
ktn56wtlilus,user_mavvxqsd,10153,632,1,9,0.5105,4635,1487,215,7859,0.80633,6.6,0.5105,0.3366,0.3001,-0.2492
8zng2eq6yq26,user_bo2bw1wh,10154,1773,7,6,-0.9825,2889,554,491,8486,0.46358,-83.3,-0.9825,0.2866,0.2553,0.3119
oz91h08gz8kr,user_sbuvv5lb,10155,471,5,7,0.3748,2342,1081,918,62677,0.06925,-31.1,0.3748,0.9588,0.0986,0.3034
vda9s6cd1zth,user_ex8ckozd,10156,4190,2,4,-0.4422,1738,1193,773,41878,0.08844,-36.0,-0.4422,0.1214,0.1929,0.1813
stw8y3hfzvb7,user_32lh7mnt,10157,2455,3,12,-0.9275,2684,1886,968,19003,0.29142,-87.0,-0.9275,0.7682,0.947,-0.3513
t6ggr94z1d8z,user_kh6s54fy,10158,3178,9,11,0.0475,2199,1702,583,40384,0.11103,-1.8,0.0475,0.5537,0.0042,0.4926
juovcq3m427s,user_enmoj3xs,10159,2924,2,15,-0.0223,2127,1426,794,14666,0.29639,-76.6,-0.0223,0.235,0.769,-0.4905
2ruev4e9q1np,user_9hh6efsp,10160,2043,7,4,-0.9293,3082,1360,335,33609,0.14213,27.8,-0.9293,0.5718,-0.8039,-0.1843
62q3q1y4rvye,user_l3jistmc,10161,2896,2,6,-0.4326,1030,1594,365,13876,0.2154,-56.7,-0.4326,0.9252,0.5501,0.1665
j0h58ped7x3k,user_37tiuqj4,10162,994,1,13,-0.0248,3186,307,689,67817,0.06166,87.3,-0.0248,0.5359,0.2583,0.0028
ogaqy3m8y6hu,user_xic5y17f,5490,107,8,9,0.8509,380,595,737,47247,0.03623,-62.4,0.8509,0.7055,-0.7565,-0.4551
6xnfnoezw4rb,user_v8qu1p8i,10163,191,2,15,-0.0152,2067,1102,770,76933,0.0512,8.6,-0.0152,0.6065,-0.9817,0.0916
v3q8wgq6f29o,user_628t5c7y,10164,3688,10,4,-0.7788,4714,1464,10,7522,0.82265,-79.9,-0.7788,0.586,0.8889,-0.1692
uppnvrkhgi2b,user_jppjudst,10165,2450,1,7,0.8602,4108,1662,212,99612,0.06005,-8.0,0.8602,0.077,-0.4849,0.1646
6cujtdjev94q,user_ats16qlf,10166,598,2,13,-0.1665,4288,1887,506,7010,0.95306,-25.5,-0.1665,0.0605,-0.0868,-0.1917
q383abkjoovw,user_2ct77t7n,10167,2604,6,2,-0.9314,4152,1389,877,47776,0.13433,-4.6,-0.9314,0.8242,-0.3711,-0.2922
4lx8huj1qkva,user_oy2uc0b2,10168,2073,4,2,-0.7116,2244,1957,60,31003,0.13743,-97.1,-0.7116,0.0794,-0.1769,0.1859
xxhmbii4y2lr,user_a07ebxom,10169,3305,6,3,-0.8496,2432,1291,819,76741,0.05918,72.1,-0.8496,0.7173,0.0906,-0.1134
76qu04k7lkqs,user_tq5po1cs,10170,928,10,7,0.4894,424,1227,368,3635,0.55543,98.0,0.4894,0.8825,0.3147,-0.2315
h3cmhmndinmt,user_87nxk9e8,10171,907,7,7,0.9511,3112,635,971,77979,0.0605,-50.0,0.9511,0.2327,-0.7833,-0.4738
6z2molg6o0wr,user_ju4kexa3,10172,4191,1,5,0.608,1280,442,136,58563,0.03172,-67.7,0.608,0.1883,-0.7795,-0.1415
mc5nbtw41dph,user_fl6vfv37,10173,1483,7,1,0.3713,2579,642,900,10957,0.3761,-10.7,0.3713,0.3419,-0.3229,-0.2435
3e6m4elnk9od,user_ek7riej3,10174,44,6,14,-0.1224,4071,152,971,89808,0.05783,-4.0,-0.1224,0.7468,0.2155,-0.4407
i34p7s6k54ag,user_z8rdmous,10175,3155,10,4,-0.2336,625,400,470,32675,0.04575,42.7,-0.2336,0.0788,0.3762,-0.2936
dhjx9e9hl176,user_2lvjhr6v,10176,4192,3,4,-0.5942,2865,697,200,84918,0.0443,2.3,-0.5942,0.5875,0.3384,0.4831
tpy9n9qb58ry,user_1xzas0xq,10177,982,4,13,-0.1953,2704,608,215,51414,0.06859,-27.6,-0.1953,0.6677,-0.0931,-0.1192
4z10sranv9zw,user_ww6fhty6,10178,297,9,14,-0.1907,2369,1966,466,80708,0.05948,-73.8,-0.1907,0.6277,0.4275,-0.3925
9joxr8d8xt8k,user_as209gf7,10179,2111,5,8,0.4941,293,87,498,25970,0.0338,88.1,0.4941,0.9414,0.4219,0.0563
8c1nixyso0f5,user_dpnk76jc,10180,3420,1,7,0.8348,2726,281,375,29606,0.11423,-53.3,0.8348,0.92,0.0344,-0.4656
sjbpla7y8mwm,user_y197j8cc,10181,2356,5,9,0.699,4040,581,347,97448,0.05098,-93.9,0.699,0.4415,-0.5828,-0.381
589t27pgazoi,user_q6b92sgq,10182,1949,4,4,-0.3186,247,1638,635,29178,0.08636,63.2,-0.3186,0.6709,0.1955,-0.1356
